LSOA11CD,crime_count,hotspot_10,ptal_score,imd_score,pop_density,road_density,node_density
E01001517,451.0,0.0,5.995,48.739,11267.2,44760.0,1348.0
E01001518,500.0,0.0,8.496,22.402,3021.3,30185.0,1122.0
E01001519,305.0,0.0,16.757,13.242,6248.6,53649.0,2351.0
E01001520,327.0,0.0,11.837,17.439,5266.6,30724.0,920.0
E01001521,211.0,0.0,11.234,8.942,3874.0,32242.0,1132.0
E01001522,293.0,0.0,3.442,14.078,8854.8,45106.0,4314.0
E01001523,205.0,0.0,2.545,8.803,3547.1,37766.0,1987.0
E01001524,232.0,0.0,8.077,21.144,6061.3,43703.0,717.0
E01001525,273.0,0.0,8.666,16.784,8382.4,33826.0,780.0
E01001526,151.0,0.0,3.273,10.158,5658.0,42808.0,735.0
E01001527,353.0,0.0,8.821,15.807,5221.1,44058.0,1454.0
E01001528,439.0,0.0,17.635,34.923,8092.0,73574.0,2645.0
E01001529,345.0,0.0,23.496,32.233,10751.2,39138.0,1102.0
E01001530,265.0,0.0,16.41,20.501,8279.0,47202.0,1439.0
E01001531,145.0,0.0,5.256,8.429,6298.2,37837.0,583.0
E01001532,259.0,0.0,6.983,8.506,5760.3,29766.0,725.0
E01001533,180.0,0.0,5.027,7.078,5074.8,25234.0,469.0
E01001534,552.0,0.0,15.549,11.197,4186.9,36644.0,1100.0
E01001535,302.0,0.0,12.474,14.357,3580.5,36395.0,1014.0
E01001536,1098.0,1.0,16.241,18.752,4546.5,40990.0,2015.0
E01001537,252.0,0.0,3.088,11.559,9011.0,38885.0,1112.0
E01001538,168.0,0.0,2.478,11.124,6584.2,37805.0,1621.0
E01001539,216.0,0.0,3.624,15.185,7545.6,38966.0,883.0
E01001540,523.0,0.0,10.064,14.261,7361.9,26681.0,754.0
E01001541,178.0,0.0,7.15,9.711,8440.8,37299.0,1110.0
E01001542,277.0,0.0,6.095,18.608,8497.0,40832.0,1020.0
E01001543,186.0,0.0,3.316,9.625,7766.6,32065.0,641.0
E01001544,393.0,0.0,13.137,9.567,5590.4,29919.0,1175.0
E01001545,391.0,0.0,3.996,45.483,5462.2,29890.0,705.0
E01001546,332.0,0.0,4.369,27.925,7598.5,28324.0,688.0
E01001547,598.0,0.0,7.185,29.152,8411.7,42207.0,1544.0
E01001548,427.0,0.0,5.884,32.093,6447.0,42128.0,1120.0
E01001549,538.0,0.0,4.969,42.876,7356.0,33712.0,1198.0
E01001550,302.0,0.0,4.125,36.024,8123.0,35996.0,788.0
E01001551,602.0,0.0,3.834,42.143,5860.8,37650.0,1086.0
E01001552,556.0,0.0,7.184,26.37,6934.0,38489.0,1437.0
E01001553,351.0,0.0,6.275,38.285,8743.1,62595.0,1098.0
E01001554,923.0,1.0,14.82,42.024,14896.4,46911.0,1515.0
E01001555,729.0,0.0,16.823,34.676,15968.5,44621.0,682.0
E01001556,301.0,0.0,5.52,19.27,7327.2,71872.0,1503.0
E01001557,413.0,0.0,4.192,30.164,13325.6,36333.0,522.0
E01001558,1351.0,1.0,19.992,39.726,13836.4,49046.0,1583.0
E01001559,2350.0,1.0,4.198,41.09,2308.6,34534.0,1562.0
E01001560,374.0,0.0,8.101,34.488,5944.0,39722.0,1193.0
E01001562,498.0,0.0,6.186,46.641,15684.2,53395.0,2874.0
E01001563,479.0,0.0,7.852,16.576,8925.4,34468.0,1132.0
E01001564,237.0,0.0,8.097,10.265,7185.5,44172.0,1797.0
E01001565,162.0,0.0,6.139,16.271,7521.3,36018.0,803.0
E01001566,230.0,0.0,10.674,13.927,8967.8,22428.0,526.0
E01001567,169.0,0.0,7.637,6.287,4971.0,20127.0,505.0
E01001568,234.0,0.0,4.312,9.832,2098.0,17640.0,711.0
E01001569,347.0,0.0,9.191,10.386,6012.2,39261.0,1358.0
E01001570,696.0,0.0,4.117,17.923,4670.4,29482.0,1145.0
E01001571,368.0,0.0,7.74,17.934,12214.7,58632.0,1014.0
E01001572,255.0,0.0,12.947,15.488,10291.0,51739.0,1477.0
E01001573,342.0,0.0,8.069,15.713,11382.1,49394.0,1142.0
E01001574,547.0,0.0,4.481,39.32,1913.9,40959.0,1296.0
E01001575,651.0,0.0,11.731,47.53,8299.8,65319.0,2941.0
E01001576,592.0,0.0,4.192,39.498,8370.3,72798.0,2648.0
E01001577,451.0,0.0,12.002,33.562,9554.7,75017.0,3306.0
E01001578,766.0,0.0,13.127,26.804,8484.2,78034.0,3588.0
E01001579,424.0,0.0,4.572,37.671,6864.6,44667.0,1364.0
E01001580,582.0,0.0,13.636,10.762,5516.7,73043.0,2402.0
E01001581,382.0,0.0,18.281,20.417,7557.5,80556.0,2271.0
E01001582,396.0,0.0,5.497,23.276,4481.1,64593.0,2033.0
E01001583,223.0,0.0,6.401,13.467,5337.0,61612.0,1939.0
E01001584,233.0,0.0,7.163,8.831,4575.1,45083.0,1284.0
E01001585,243.0,0.0,13.519,12.942,8532.4,105924.0,3536.0
E01001586,221.0,0.0,14.277,24.143,6657.3,80629.0,3690.0
E01001587,290.0,0.0,10.941,12.083,7222.0,70406.0,3034.0
E01001588,332.0,0.0,9.09,36.01,3244.4,50793.0,1674.0
E01001589,555.0,0.0,15.322,27.748,8798.7,60263.0,2165.0
E01001590,309.0,0.0,18.138,18.27,10958.2,78060.0,1800.0
E01001591,629.0,0.0,15.47,31.725,10406.3,67076.0,2462.0
E01001592,258.0,0.0,15.114,14.689,8084.5,95447.0,3012.0
E01001593,221.0,0.0,13.662,11.428,9665.8,68527.0,1621.0
E01001594,399.0,0.0,11.277,36.347,15769.5,96436.0,3111.0
E01001595,419.0,0.0,8.939,23.247,6007.0,50658.0,1509.0
E01001596,152.0,0.0,4.125,9.357,5932.4,32605.0,859.0
E01001597,320.0,0.0,9.204,15.157,4799.5,28423.0,800.0
E01001598,232.0,0.0,7.245,14.161,3458.7,31030.0,1013.0
E01001599,394.0,0.0,5.557,17.402,3692.2,38059.0,1127.0
E01001600,306.0,0.0,11.049,13.508,4980.2,41243.0,1415.0
E01001601,127.0,0.0,7.922,10.965,6232.4,46773.0,1171.0
E01001602,576.0,0.0,5.56,32.404,8275.6,69246.0,2705.0
E01001603,332.0,0.0,6.561,36.698,8346.0,42528.0,971.0
E01001604,352.0,0.0,16.453,13.453,6530.4,83784.0,1574.0
E01001605,156.0,0.0,5.177,7.194,2298.5,39680.0,1176.0
E01001606,117.0,0.0,3.934,6.397,7718.2,44059.0,923.0
E01001607,278.0,0.0,10.772,17.855,7615.9,66936.0,1321.0
E01001608,242.0,0.0,9.349,14.25,3061.3,35919.0,744.0
E01001609,1082.0,1.0,20.672,21.984,5020.8,45953.0,1961.0
E01001610,190.0,0.0,3.33,12.889,7971.9,39091.0,900.0
E01001611,239.0,0.0,5.269,18.934,8781.7,50071.0,1041.0
E01001613,306.0,0.0,9.083,20.04,2399.4,22289.0,896.0
E01001614,311.0,0.0,6.931,8.565,1691.2,37488.0,1857.0
E01001615,1117.0,1.0,9.836,20.234,2085.3,18562.0,934.0
E01001617,475.0,0.0,9.254,8.775,2345.8,22022.0,1031.0
E01001618,308.0,0.0,6.409,23.606,5481.7,52708.0,2102.0
E01001619,267.0,0.0,10.172,14.743,6091.8,37743.0,1447.0
E01001620,349.0,0.0,7.628,31.693,6068.3,47662.0,1293.0
E01001621,320.0,0.0,16.779,31.869,4561.1,63730.0,3328.0
E01001623,323.0,0.0,9.011,24.743,6526.9,44942.0,1369.0
E01001624,286.0,0.0,6.647,25.331,7254.9,50552.0,1910.0
E01001625,405.0,0.0,6.107,40.633,6622.0,58718.0,1628.0
E01001629,541.0,0.0,28.016,30.377,10418.5,59204.0,1858.0
E01001631,782.0,1.0,23.638,34.131,10700.5,68313.0,2465.0
E01001632,417.0,0.0,17.764,18.55,16926.9,36974.0,403.0
E01001633,372.0,0.0,9.817,34.156,17734.4,60747.0,2263.0
E01001634,347.0,0.0,11.093,41.733,14952.6,56731.0,1323.0
E01001635,199.0,0.0,6.776,23.232,7798.9,71714.0,1971.0
E01001636,477.0,0.0,9.82,25.682,13482.8,32359.0,833.0
E01001637,426.0,0.0,8.019,27.056,9698.4,46500.0,1178.0
E01001638,361.0,0.0,15.619,28.086,16248.8,68273.0,2743.0
E01001640,439.0,0.0,21.108,30.555,20227.0,70410.0,5050.0
E01001641,1164.0,1.0,22.003,16.332,5024.2,84134.0,4080.0
E01001642,585.0,0.0,7.905,11.497,1448.3,48025.0,2506.0
E01001644,721.0,0.0,20.03,17.25,13764.4,83855.0,3375.0
E01001645,334.0,0.0,4.087,27.85,6386.2,48354.0,1482.0
E01001646,660.0,0.0,10.104,25.032,13352.3,76905.0,2351.0
E01001647,267.0,0.0,5.023,21.637,4291.5,54752.0,1475.0
E01001648,296.0,0.0,3.839,19.236,4131.1,50022.0,1425.0
E01001649,305.0,0.0,2.254,35.196,4741.3,35469.0,795.0
E01001650,367.0,0.0,6.702,31.966,8808.8,78787.0,2997.0
E01001651,524.0,0.0,4.891,43.603,6105.5,61443.0,1916.0
E01001652,512.0,0.0,7.274,17.489,6408.7,65372.0,2059.0
E01001653,384.0,0.0,3.339,40.929,5979.0,64938.0,3995.0
E01001654,435.0,0.0,2.715,39.916,5335.5,75487.0,5230.0
E01001655,466.0,0.0,5.776,42.546,3624.0,46729.0,1717.0
E01001656,194.0,0.0,3.828,18.273,4858.7,40178.0,1610.0
E01001657,261.0,0.0,8.326,11.265,3882.3,25341.0,985.0
E01001658,276.0,0.0,6.884,18.198,3805.8,43490.0,1572.0
E01001659,361.0,0.0,7.594,20.724,4286.1,47149.0,2684.0
E01001660,334.0,0.0,4.254,33.571,4655.1,41173.0,1849.0
E01001661,522.0,0.0,6.346,35.08,3657.1,37378.0,1850.0
E01001662,655.0,0.0,14.755,22.073,9963.1,94317.0,3732.0
E01001664,608.0,0.0,18.691,21.316,13324.8,87788.0,4394.0
E01001665,538.0,0.0,17.133,17.153,10139.5,105152.0,4800.0
E01001666,1244.0,1.0,13.397,25.344,4564.1,63102.0,3216.0
E01001667,700.0,0.0,9.607,42.578,7334.2,64657.0,3485.0
E01001668,700.0,0.0,15.071,26.89,7334.2,95146.0,4724.0
E01001669,622.0,0.0,4.495,27.835,4947.4,44266.0,1163.0
E01001671,337.0,0.0,4.852,22.947,8533.5,57203.0,1247.0
E01001672,392.0,0.0,6.798,27.142,5366.5,38450.0,905.0
E01001673,796.0,1.0,18.995,35.883,13770.8,64341.0,1136.0
E01001674,453.0,0.0,8.691,22.128,10242.7,45035.0,636.0
E01001675,694.0,0.0,13.277,28.69,15260.8,54314.0,1202.0
E01001676,526.0,0.0,9.761,28.338,13713.9,38901.0,678.0
E01001677,617.0,0.0,8.804,19.733,10788.0,37139.0,830.0
E01001678,252.0,0.0,4.029,14.09,6776.2,32170.0,655.0
E01001679,222.0,0.0,4.961,13.493,6352.1,34240.0,1387.0
E01001680,165.0,0.0,3.202,8.857,2495.5,23361.0,856.0
E01001681,206.0,0.0,5.219,18.3,9063.3,47076.0,700.0
E01001682,323.0,0.0,5.12,18.224,1580.9,35009.0,1434.0
E01001683,456.0,0.0,6.501,22.811,11531.6,40730.0,702.0
E01001684,200.0,0.0,4.613,24.72,1219.9,27246.0,872.0
E01001685,252.0,0.0,4.761,17.339,8610.8,42503.0,688.0
E01001686,374.0,0.0,4.713,20.534,10594.5,46537.0,1054.0
E01001687,702.0,0.0,9.814,35.651,3979.8,45163.0,1285.0
E01001688,723.0,0.0,8.812,26.616,7525.4,51457.0,2212.0
E01001690,347.0,0.0,9.111,29.707,12566.0,52122.0,1354.0
E01001692,292.0,0.0,5.743,30.003,19811.6,69357.0,1568.0
E01001693,405.0,0.0,9.352,33.676,11437.0,113214.0,2920.0
E01001694,334.0,0.0,4.596,23.21,4549.0,49202.0,1701.0
E01001695,366.0,0.0,30.148,36.783,15474.5,65850.0,2428.0
E01001696,1071.0,1.0,39.556,36.797,18241.1,50786.0,2357.0
E01001697,529.0,0.0,17.761,33.943,17376.7,51039.0,1324.0
E01001698,515.0,0.0,5.185,29.548,14856.3,45910.0,962.0
E01001699,381.0,0.0,13.685,24.705,2132.1,37381.0,1778.0
E01001700,726.0,0.0,12.109,31.145,16531.8,54143.0,969.0
E01001701,1266.0,1.0,8.754,29.43,1839.7,38227.0,1375.0
E01001702,259.0,0.0,2.946,37.853,17511.8,51950.0,1133.0
E01001703,513.0,0.0,6.828,31.821,24458.8,48670.0,991.0
E01001704,367.0,0.0,7.744,23.517,11795.4,36272.0,713.0
E01001705,709.0,0.0,17.984,32.594,12772.7,54454.0,2049.0
E01001706,439.0,0.0,12.13,39.488,14276.7,63020.0,2636.0
E01001708,263.0,0.0,10.406,20.619,9603.8,47263.0,1262.0
E01001709,783.0,0.0,9.327,37.34,13193.0,42900.0,2557.0
E01001710,345.0,0.0,16.733,33.511,20453.5,94909.0,4029.0
E01001711,783.0,0.0,9.868,27.849,13193.0,63789.0,4073.0
E01001712,617.0,0.0,17.727,31.332,12815.7,70935.0,4178.0
E01001713,439.0,0.0,13.6,37.076,14276.7,57894.0,2362.0
E01001714,658.0,0.0,22.294,44.248,13637.0,39121.0,1508.0
E01001715,237.0,0.0,34.168,28.349,16810.5,37233.0,1157.0
E01001716,540.0,0.0,38.121,37.112,22266.5,40853.0,1221.0
E01001717,217.0,0.0,13.307,27.475,11525.1,48873.0,2280.0
E01001718,1041.0,1.0,45.367,20.149,16746.9,23910.0,871.0
E01001719,414.0,0.0,13.178,35.72,25801.9,61521.0,2012.0
E01001720,433.0,0.0,26.028,19.773,16968.2,59510.0,1528.0
E01001722,570.0,0.0,15.714,31.702,21788.1,45071.0,1355.0
E01001723,303.0,0.0,20.177,22.842,16666.7,37406.0,1120.0
E01001724,575.0,0.0,22.222,25.324,24862.5,41452.0,1788.0
E01001725,218.0,0.0,16.469,26.575,19344.6,44346.0,909.0
E01001726,269.0,0.0,20.036,32.84,26185.8,62237.0,1322.0
E01001727,231.0,0.0,11.833,22.608,18631.7,46345.0,1250.0
E01001728,277.0,0.0,13.736,30.577,21628.4,52301.0,1443.0
E01001729,1730.0,1.0,19.398,42.01,15556.4,55321.0,2812.0
E01001730,676.0,0.0,19.906,45.752,21138.3,64696.0,3237.0
E01001731,1273.0,1.0,28.999,31.157,15374.9,45673.0,2430.0
E01001732,581.0,0.0,22.053,39.137,29366.3,57163.0,3682.0
E01001733,662.0,0.0,15.859,32.404,12883.7,32450.0,1469.0
E01001734,875.0,1.0,31.465,36.255,13653.3,59748.0,3471.0
E01001735,546.0,0.0,25.114,35.185,11769.1,55167.0,3065.0
E01001736,314.0,0.0,9.245,21.541,17268.7,73670.0,3098.0
E01001737,325.0,0.0,9.149,24.573,17627.1,53778.0,1052.0
E01001738,413.0,0.0,13.532,22.939,19099.9,36808.0,636.0
E01001739,448.0,0.0,15.385,25.798,16165.2,51117.0,1665.0
E01001740,354.0,0.0,19.057,43.901,17861.3,62389.0,2519.0
E01001741,311.0,0.0,12.12,17.772,16582.3,52934.0,1103.0
E01001742,486.0,0.0,8.919,28.995,14024.0,34814.0,958.0
E01001744,464.0,0.0,25.559,32.017,14833.5,47489.0,1085.0
E01001745,643.0,0.0,16.42,36.826,19269.2,54850.0,1997.0
E01001746,272.0,0.0,14.834,35.266,34338.1,77374.0,1176.0
E01001747,862.0,1.0,24.584,31.063,16355.3,53590.0,2751.0
E01001748,452.0,0.0,30.799,32.844,13323.4,47999.0,2495.0
E01001749,375.0,0.0,27.384,31.098,13971.8,43552.0,1933.0
E01001750,807.0,1.0,20.73,36.039,14554.2,57750.0,2740.0
E01001751,412.0,0.0,22.086,18.737,9609.9,41317.0,1479.0
E01001752,642.0,0.0,13.447,26.838,18552.4,77440.0,2962.0
E01001753,438.0,0.0,13.246,35.92,20589.0,83967.0,2742.0
E01001754,642.0,0.0,19.171,31.459,18552.4,54766.0,1784.0
E01001755,597.0,0.0,17.396,40.073,16463.7,58773.0,2282.0
E01001756,795.0,1.0,30.451,23.435,12558.6,50195.0,1923.0
E01001757,277.0,0.0,25.395,31.873,31763.5,52105.0,1986.0
E01001758,710.0,0.0,29.733,38.882,20962.3,78164.0,4089.0
E01001759,350.0,0.0,26.675,28.934,15974.8,46125.0,1633.0
E01001760,1918.0,1.0,36.857,39.233,13081.2,70870.0,5709.0
E01001761,632.0,0.0,31.584,47.161,16959.0,42581.0,2417.0
E01001762,958.0,1.0,30.379,27.09,11756.9,44912.0,2277.0
E01001763,521.0,0.0,24.948,22.12,16289.1,43154.0,1874.0
E01001764,375.0,0.0,19.536,28.73,16654.0,49129.0,1947.0
E01001765,429.0,0.0,12.348,43.409,14327.8,47913.0,1736.0
E01001767,454.0,0.0,20.289,33.95,15184.1,52633.0,1477.0
E01001768,475.0,0.0,20.115,24.277,18367.7,28157.0,867.0
E01001769,320.0,0.0,23.887,26.759,12315.8,30678.0,930.0
E01001770,494.0,0.0,24.86,34.261,13235.5,78138.0,6139.0
E01001772,482.0,0.0,17.667,41.78,27229.8,78392.0,2944.0
E01001773,967.0,1.0,18.307,38.205,20335.8,63956.0,2433.0
E01001774,872.0,1.0,17.669,28.204,11045.0,69333.0,3247.0
E01001775,457.0,0.0,11.001,39.266,12876.3,55587.0,2629.0
E01001776,565.0,0.0,20.687,45.938,16820.9,45939.0,1701.0
E01001777,1117.0,1.0,25.675,34.27,17086.3,55931.0,2502.0
E01001779,475.0,0.0,26.956,30.639,18351.0,51669.0,1835.0
E01001780,1142.0,1.0,37.2,37.728,16554.2,62891.0,3815.0
E01001781,613.0,0.0,17.397,44.66,10588.2,47915.0,2114.0
E01001782,475.0,0.0,12.907,21.076,18351.0,59014.0,2115.0
E01001783,337.0,0.0,24.393,38.594,26113.8,82481.0,3336.0
E01001784,435.0,0.0,22.559,26.639,23315.8,57288.0,1833.0
E01001785,232.0,0.0,12.958,30.74,17582.8,56253.0,2023.0
E01001786,604.0,0.0,2.671,37.939,1966.9,30407.0,1191.0
E01001787,566.0,0.0,5.038,43.42,7247.0,51987.0,2735.0
E01001788,412.0,0.0,3.531,42.475,13074.2,52472.0,1997.0
E01001789,328.0,0.0,5.545,27.673,18335.1,51202.0,1351.0
E01001790,269.0,0.0,6.605,51.961,27459.2,81831.0,2342.0
E01001791,343.0,0.0,7.567,32.227,14015.4,42433.0,1370.0
E01001792,541.0,0.0,21.031,32.729,11033.1,42191.0,1713.0
E01001793,303.0,0.0,13.607,24.873,9881.3,47406.0,1795.0
E01001794,608.0,0.0,22.96,26.492,14886.3,36848.0,954.0
E01001795,483.0,0.0,18.869,31.452,12886.7,54591.0,2750.0
E01001796,610.0,0.0,15.503,28.427,16089.3,46976.0,1036.0
E01001798,596.0,0.0,16.1,46.437,22159.8,59544.0,1637.0
E01001799,248.0,0.0,14.405,26.539,14207.5,50273.0,1166.0
E01001800,525.0,0.0,20.246,39.15,20636.8,57617.0,1748.0
E01001801,221.0,0.0,8.134,31.423,11658.8,48902.0,1166.0
E01001802,223.0,0.0,8.901,33.522,13139.3,46254.0,1081.0
E01001803,281.0,0.0,6.057,15.695,11053.9,39393.0,1161.0
E01001804,182.0,0.0,6.75,26.466,15081.2,26610.0,749.0
E01001805,316.0,0.0,19.545,27.222,8324.3,49693.0,1791.0
E01001806,648.0,0.0,8.518,29.992,4496.5,50320.0,2656.0
E01001807,374.0,0.0,13.701,29.104,15418.1,42858.0,1169.0
E01001808,742.0,0.0,22.721,30.857,12866.1,46433.0,1959.0
E01001809,321.0,0.0,21.249,26.652,16511.8,38865.0,1075.0
E01001811,363.0,0.0,12.813,48.58,21120.3,57302.0,1332.0
E01001812,373.0,0.0,10.548,29.842,7255.1,23980.0,557.0
E01001813,673.0,0.0,27.391,48.476,19989.8,49084.0,2017.0
E01001814,545.0,0.0,22.427,32.729,14903.5,37240.0,1039.0
E01001815,376.0,0.0,13.08,36.758,16242.0,51986.0,1987.0
E01001816,498.0,0.0,12.344,25.206,11372.0,57416.0,1780.0
E01001819,412.0,0.0,14.52,27.879,11660.5,37668.0,1149.0
E01001820,355.0,0.0,12.546,41.027,16391.5,67134.0,3148.0
E01001821,411.0,0.0,11.286,43.173,19650.7,95607.0,5480.0
E01001822,566.0,0.0,11.538,45.667,23773.8,42536.0,1105.0
E01001823,370.0,0.0,4.398,28.315,10822.3,32467.0,881.0
E01001824,437.0,0.0,6.4,33.87,7534.8,52429.0,1946.0
E01001825,196.0,0.0,12.834,26.92,12711.9,42893.0,732.0
E01001826,259.0,0.0,15.559,34.25,13945.0,71592.0,1994.0
E01001827,461.0,0.0,6.245,36.874,9603.5,39964.0,1512.0
E01001828,575.0,0.0,8.107,34.2,18462.2,66297.0,1910.0
E01001829,427.0,0.0,19.994,16.477,15734.8,40258.0,1437.0
E01001830,842.0,1.0,19.419,32.425,18197.7,52127.0,1073.0
E01001831,867.0,1.0,26.11,29.178,15167.1,55794.0,2295.0
E01001832,363.0,0.0,22.001,28.103,16274.5,47647.0,1793.0
E01001833,518.0,0.0,15.773,31.832,18234.3,40312.0,1665.0
E01001834,433.0,0.0,17.163,30.766,20904.3,48976.0,1623.0
E01001835,240.0,0.0,19.463,21.313,16844.3,45393.0,1015.0
E01001836,610.0,0.0,7.147,26.182,14074.4,71176.0,2502.0
E01001837,394.0,0.0,19.051,17.083,12980.3,84900.0,3858.0
E01001838,443.0,0.0,22.484,46.392,26342.5,65338.0,4421.0
E01001839,1446.0,1.0,27.089,38.772,21877.3,56436.0,2075.0
E01001840,452.0,0.0,17.015,40.008,14751.4,52797.0,2489.0
E01001841,357.0,0.0,7.211,31.696,9985.4,61768.0,1528.0
E01001842,348.0,0.0,19.827,39.524,23653.3,71506.0,3237.0
E01001843,223.0,0.0,11.982,32.022,16261.8,47987.0,1654.0
E01001844,583.0,0.0,15.398,26.949,12320.1,50241.0,2057.0
E01001845,439.0,0.0,11.178,50.985,14356.9,55203.0,1639.0
E01001846,537.0,0.0,8.474,46.735,2230.4,58004.0,2716.0
E01001847,584.0,0.0,14.418,56.261,12601.7,43659.0,1229.0
E01001848,718.0,0.0,14.646,39.884,12994.7,78112.0,2435.0
E01001849,995.0,1.0,10.512,34.104,4940.5,69185.0,3962.0
E01001850,457.0,0.0,15.399,42.961,25949.4,77613.0,2476.0
E01001851,216.0,0.0,27.417,13.267,14783.0,50250.0,2321.0
E01001852,338.0,0.0,35.721,16.762,21576.2,69319.0,1238.0
E01001853,276.0,0.0,31.656,20.791,18211.7,50896.0,1694.0
E01001854,447.0,0.0,38.279,19.308,26666.7,51458.0,2130.0
E01001855,305.0,0.0,21.761,18.446,21653.6,43586.0,1567.0
E01001856,511.0,0.0,29.523,31.549,19891.2,61741.0,2506.0
E01001857,1313.0,1.0,41.802,39.967,21912.2,49447.0,2718.0
E01001858,453.0,0.0,10.758,30.675,14062.5,66682.0,3436.0
E01001859,336.0,0.0,5.893,20.236,25238.1,42482.0,1718.0
E01001860,757.0,0.0,14.036,31.87,19791.7,52790.0,1581.0
E01001861,403.0,0.0,11.828,30.192,18708.4,75953.0,2359.0
E01001862,505.0,0.0,13.926,32.679,19245.1,39646.0,1572.0
E01001863,279.0,0.0,12.201,18.964,17000.0,42872.0,1050.0
E01001864,306.0,0.0,10.912,28.795,20376.9,50219.0,1523.0
E01001865,225.0,0.0,6.187,13.639,13558.6,52010.0,1615.0
E01001866,460.0,0.0,27.056,14.104,10053.4,59569.0,2788.0
E01001867,215.0,0.0,36.558,13.678,12938.5,74488.0,2345.0
E01001868,346.0,0.0,26.114,35.865,21087.0,103489.0,3464.0
E01001869,509.0,0.0,34.875,14.292,5821.9,48528.0,2462.0
E01001870,307.0,0.0,22.812,16.892,16660.1,84128.0,2768.0
E01001871,305.0,0.0,28.901,12.278,11532.0,67141.0,3266.0
E01001872,275.0,0.0,26.853,15.605,19250.4,79970.0,2763.0
E01001873,227.0,0.0,13.328,22.705,24304.2,46392.0,1503.0
E01001874,584.0,0.0,12.429,23.89,6533.4,47548.0,2147.0
E01001875,573.0,0.0,24.018,33.544,10864.4,82629.0,2782.0
E01001876,914.0,1.0,7.55,37.345,2651.2,36530.0,1153.0
E01001877,549.0,0.0,7.672,33.33,1077.2,27553.0,1156.0
E01001878,300.0,0.0,22.164,34.751,11540.7,72912.0,3253.0
E01001879,352.0,0.0,10.373,22.554,18047.3,55418.0,1029.0
E01001880,442.0,0.0,15.849,21.14,11577.3,67094.0,3706.0
E01001881,799.0,1.0,22.127,14.937,16587.1,69446.0,2409.0
E01001882,383.0,0.0,18.045,13.532,20862.9,64029.0,1690.0
E01001883,325.0,0.0,30.109,23.378,14137.7,59508.0,1863.0
E01001884,665.0,0.0,28.549,25.958,22304.8,56191.0,1814.0
E01001885,366.0,0.0,18.59,50.627,23115.9,81075.0,2683.0
E01001886,345.0,0.0,11.599,25.873,15604.5,54583.0,1250.0
E01001887,302.0,0.0,12.932,23.246,13400.7,44254.0,1597.0
E01001888,304.0,0.0,13.152,10.795,15826.5,29346.0,678.0
E01001889,356.0,0.0,17.367,19.908,9672.7,48123.0,1515.0
E01001890,975.0,1.0,18.616,13.675,13134.1,50497.0,1304.0
E01001891,634.0,0.0,20.609,11.44,14620.7,43293.0,1140.0
E01001892,274.0,0.0,9.2,28.411,18706.0,53953.0,1009.0
E01001893,388.0,0.0,37.281,33.791,18983.5,62258.0,2989.0
E01001894,1060.0,1.0,30.703,30.447,8762.8,82144.0,3253.0
E01001895,331.0,0.0,16.128,19.524,16777.9,57004.0,1366.0
E01001896,348.0,0.0,27.085,22.043,16642.9,48460.0,1610.0
E01001897,260.0,0.0,25.816,15.457,13558.8,41641.0,1110.0
E01001898,2790.0,1.0,47.004,22.222,7294.9,60811.0,4180.0
E01001899,1854.0,1.0,38.898,43.244,12843.4,81107.0,3818.0
E01001900,709.0,0.0,35.967,36.348,12567.9,45400.0,1470.0
E01001901,221.0,0.0,13.697,10.834,19538.5,61976.0,997.0
E01001902,288.0,0.0,11.198,15.69,22823.7,56425.0,797.0
E01001903,382.0,0.0,11.313,25.552,13019.0,58904.0,894.0
E01001904,234.0,0.0,10.085,9.473,11460.0,46131.0,752.0
E01001905,227.0,0.0,10.191,7.147,19346.6,52525.0,1404.0
E01001906,222.0,0.0,12.808,9.619,23248.0,44516.0,1307.0
E01001907,166.0,0.0,17.249,11.551,18667.7,50967.0,1646.0
E01001908,339.0,0.0,20.652,17.008,31921.3,75861.0,2688.0
E01001909,337.0,0.0,21.927,22.51,20056.9,71506.0,1838.0
E01001910,295.0,0.0,22.655,18.415,16645.9,48273.0,615.0
E01001911,348.0,0.0,21.292,34.648,10947.5,39738.0,1288.0
E01001912,478.0,0.0,26.423,35.515,15321.4,54283.0,2664.0
E01001913,340.0,0.0,20.391,10.792,12715.6,77001.0,3179.0
E01001914,507.0,0.0,22.062,19.977,22481.3,59374.0,1909.0
E01001915,542.0,0.0,12.931,12.938,3416.4,49417.0,2828.0
E01001916,183.0,0.0,14.106,6.849,3385.0,27846.0,1325.0
E01001917,227.0,0.0,8.488,15.582,13791.5,45786.0,638.0
E01001918,204.0,0.0,8.788,10.542,14463.6,55925.0,960.0
E01001919,206.0,0.0,6.722,8.626,10826.9,42599.0,554.0
E01001920,843.0,1.0,22.351,31.102,8792.5,45741.0,1520.0
E01001921,411.0,0.0,23.58,19.082,14776.0,40211.0,1371.0
E01001922,401.0,0.0,15.578,12.078,8516.8,40681.0,1104.0
E01001923,356.0,0.0,18.818,17.635,13401.1,54830.0,2158.0
E01001924,227.0,0.0,16.433,9.181,15701.2,59294.0,1471.0
E01001925,294.0,0.0,11.204,9.021,11078.2,72383.0,1461.0
E01001926,183.0,0.0,17.153,6.578,14966.9,42071.0,1456.0
E01001927,165.0,0.0,9.299,9.468,6806.4,35500.0,1295.0
E01001928,415.0,0.0,15.696,20.584,9637.1,41965.0,1837.0
