LSOA11CD,crime_count,hotspot_5,hotspot_10,hotspot_15,hotspot_20,imd_score,imd_decile,ptal_score,pop_density,road_density,node_density
E01000121,202.0,0.0,0.0,0.0,0.0,36.203,2,3.31441,3924.0,43833.0,987.0
E01000122,146.0,0.0,0.0,0.0,0.0,10.152,8,3.91162,6404.1,52513.0,832.0
E01000123,329.0,0.0,0.0,0.0,0.0,11.048,8,5.58762,3341.6,41764.0,1107.0
E01000124,724.0,0.0,0.0,1.0,1.0,23.589,4,12.9099,7301.5,51296.0,1753.0
E01000125,,,,,,26.704,3,12.3823,,43383.0,1042.0
E01000126,421.0,0.0,0.0,0.0,0.0,33.625,2,4.62348,14080.5,54045.0,1659.0
E01000127,298.0,0.0,0.0,0.0,0.0,27.543,3,14.6656,7761.7,37074.0,616.0
E01000128,320.0,0.0,0.0,0.0,0.0,27.055,3,14.6214,8302.3,33910.0,724.0
E01000129,806.0,0.0,1.0,1.0,1.0,31.0,3,20.5564,9336.4,52213.0,923.0
E01000130,298.0,0.0,0.0,0.0,0.0,30.863,3,9.84947,11325.9,39709.0,1026.0
E01000131,329.0,0.0,0.0,0.0,0.0,20.904,5,8.7169,6013.1,28954.0,1103.0
E01000132,229.0,0.0,0.0,0.0,0.0,25.53,4,10.0333,10534.2,39367.0,398.0
E01000133,291.0,0.0,0.0,0.0,0.0,30.774,3,11.5425,10572.0,47508.0,947.0
E01000134,231.0,0.0,0.0,0.0,0.0,24.669,4,11.0418,11442.9,47020.0,586.0
E01000135,268.0,0.0,0.0,0.0,0.0,12.523,7,14.616,5140.6,28906.0,620.0
E01000136,270.0,0.0,0.0,0.0,0.0,8.96,8,11.6318,2854.9,32971.0,1310.0
E01000137,317.0,0.0,0.0,0.0,0.0,28.786,3,11.4895,13479.7,55408.0,1068.0
E01000138,330.0,0.0,0.0,0.0,0.0,27.86,3,10.2718,6187.4,45948.0,1196.0
E01000139,244.0,0.0,0.0,0.0,0.0,12.388,7,10.1868,3954.4,35357.0,1041.0
E01000140,351.0,0.0,0.0,0.0,0.0,16.817,6,14.5111,13422.5,56741.0,1344.0
E01000141,1442.0,1.0,1.0,1.0,1.0,28.797,3,17.3824,5029.7,36472.0,1068.0
E01000142,372.0,0.0,0.0,0.0,0.0,16.669,6,12.9837,11208.0,33191.0,1301.0
E01000143,453.0,0.0,0.0,0.0,0.0,31.342,3,13.9178,9575.9,22532.0,536.0
E01000144,541.0,0.0,0.0,0.0,0.0,18.338,5,24.4656,8379.6,67768.0,1420.0
E01000145,316.0,0.0,0.0,0.0,0.0,14.626,6,12.0305,7798.2,25866.0,381.0
E01000146,1269.0,1.0,1.0,1.0,1.0,18.538,5,30.0335,9061.0,50155.0,1611.0
E01000147,219.0,0.0,0.0,0.0,0.0,12.786,7,4.9307,9456.3,36387.0,521.0
E01000148,,,,,,27.671,3,11.2697,,41880.0,1201.0
E01000150,929.0,0.0,1.0,1.0,1.0,15.583,6,5.09996,4852.6,32209.0,828.0
E01000151,619.0,0.0,0.0,0.0,1.0,38.897,2,4.13997,12102.7,38675.0,1358.0
E01000152,397.0,0.0,0.0,0.0,0.0,32.418,3,3.94988,14564.6,59782.0,1295.0
E01000153,308.0,0.0,0.0,0.0,0.0,41.649,2,5.49369,11690.9,65143.0,1868.0
E01000154,398.0,0.0,0.0,0.0,0.0,32.667,3,9.27649,14216.8,54384.0,1718.0
E01000155,,,,,,20.797,5,12.0205,,46218.0,1647.0
E01000156,265.0,0.0,0.0,0.0,0.0,8.319,9,8.16457,11255.6,42186.0,840.0
E01000157,149.0,0.0,0.0,0.0,0.0,12.655,7,4.75052,12565.5,34252.0,526.0
E01000158,290.0,0.0,0.0,0.0,0.0,19.721,5,6.74756,5414.2,35156.0,785.0
E01000159,315.0,0.0,0.0,0.0,0.0,16.257,6,4.51445,3620.5,38634.0,1041.0
E01000160,641.0,0.0,0.0,0.0,1.0,12.121,7,7.35754,6462.8,53835.0,2110.0
E01000161,346.0,0.0,0.0,0.0,0.0,14.513,6,9.4314,8387.6,43940.0,1596.0
E01000162,523.0,0.0,0.0,0.0,0.0,18.504,5,10.2149,9045.5,39505.0,2243.0
E01000163,413.0,0.0,0.0,0.0,0.0,28.541,3,3.79625,8834.9,66071.0,2625.0
E01000164,1037.0,0.0,1.0,1.0,1.0,25.331,4,7.30712,3129.2,43229.0,1836.0
E01000165,237.0,0.0,0.0,0.0,0.0,13.258,7,8.8973,9784.0,60670.0,1577.0
E01000166,217.0,0.0,0.0,0.0,0.0,14.861,6,5.24531,4381.9,30824.0,1181.0
E01000167,291.0,0.0,0.0,0.0,0.0,28.35,3,1.79421,2308.1,25119.0,855.0
E01000168,170.0,0.0,0.0,0.0,0.0,6.975,9,6.79275,4829.6,28816.0,723.0
E01000169,182.0,0.0,0.0,0.0,0.0,13.226,7,6.72274,6838.6,29312.0,758.0
E01000170,436.0,0.0,0.0,0.0,0.0,20.384,5,8.01471,6428.3,36397.0,1251.0
E01000171,848.0,0.0,1.0,1.0,1.0,24.261,4,11.3282,6873.9,35450.0,1432.0
E01000172,169.0,0.0,0.0,0.0,0.0,8.421,9,3.48235,3107.8,40414.0,2057.0
E01000173,202.0,0.0,0.0,0.0,0.0,9.709,8,3.15452,4621.3,45899.0,1917.0
E01000174,525.0,0.0,0.0,0.0,0.0,16.271,6,9.69772,9336.5,46337.0,1460.0
E01000175,185.0,0.0,0.0,0.0,0.0,7.614,9,5.88037,4055.5,38074.0,1183.0
E01000176,319.0,0.0,0.0,0.0,0.0,30.549,3,3.71903,7834.4,38681.0,1288.0
E01000177,218.0,0.0,0.0,0.0,0.0,8.263,9,5.02878,9840.2,47988.0,1392.0
E01000178,270.0,0.0,0.0,0.0,0.0,8.055,9,4.0344,4005.3,25579.0,500.0
E01000179,216.0,0.0,0.0,0.0,0.0,8.467,9,3.10387,12475.6,54172.0,1864.0
E01000180,186.0,0.0,0.0,0.0,0.0,14.555,6,8.57823,9466.9,47077.0,1494.0
E01000181,430.0,0.0,0.0,0.0,0.0,8.204,9,14.1528,11787.7,40107.0,756.0
E01000182,295.0,0.0,0.0,0.0,0.0,8.01,9,14.5049,7385.9,33421.0,1208.0
E01000183,214.0,0.0,0.0,0.0,0.0,10.613,8,2.92704,6580.2,37749.0,1047.0
E01000184,354.0,0.0,0.0,0.0,0.0,31.921,3,1.93827,2730.3,33973.0,1243.0
E01000185,240.0,0.0,0.0,0.0,0.0,25.824,4,2.90637,11925.6,52474.0,1176.0
E01000186,139.0,0.0,0.0,0.0,0.0,5.195,10,7.95126,6947.8,47517.0,908.0
E01000187,188.0,0.0,0.0,0.0,0.0,13.015,7,4.09808,8052.9,38041.0,886.0
E01000188,336.0,0.0,0.0,0.0,0.0,8.028,9,0.980628,494.8,15854.0,477.0
E01000189,402.0,0.0,0.0,0.0,0.0,24.526,4,1.91856,15240.7,49714.0,1290.0
E01000190,198.0,0.0,0.0,0.0,0.0,10.149,8,4.04547,6974.2,29185.0,486.0
E01000191,152.0,0.0,0.0,0.0,0.0,6.834,9,10.5428,6091.2,32344.0,570.0
E01000192,676.0,0.0,0.0,1.0,1.0,15.472,6,21.4253,7031.7,28538.0,799.0
E01000193,1161.0,1.0,1.0,1.0,1.0,16.117,6,20.0665,6410.0,46203.0,1743.0
E01000194,672.0,0.0,0.0,1.0,1.0,19.392,5,16.0119,5734.1,40799.0,1199.0
E01000195,724.0,0.0,0.0,1.0,1.0,26.999,3,1.50344,6405.5,49645.0,1519.0
E01000196,624.0,0.0,0.0,0.0,1.0,12.284,7,15.3315,8641.2,42780.0,1246.0
E01000197,271.0,0.0,0.0,0.0,0.0,12.516,7,9.2003,6682.3,33362.0,699.0
E01000198,314.0,0.0,0.0,0.0,0.0,11.841,7,3.23133,6659.6,40823.0,762.0
E01000199,184.0,0.0,0.0,0.0,0.0,7.222,9,4.50414,4673.2,33667.0,881.0
E01000200,221.0,0.0,0.0,0.0,0.0,9.566,8,6.86817,7115.1,33198.0,733.0
E01000201,205.0,0.0,0.0,0.0,0.0,7.184,9,6.11543,3913.2,38188.0,989.0
E01000202,211.0,0.0,0.0,0.0,0.0,6.735,9,7.46676,7402.7,27722.0,442.0
E01000203,405.0,0.0,0.0,0.0,0.0,15.523,6,5.04058,6040.0,52158.0,1677.0
E01000204,241.0,0.0,0.0,0.0,0.0,10.063,8,11.4422,5374.4,23912.0,577.0
E01000205,270.0,0.0,0.0,0.0,0.0,7.725,9,4.21301,3959.0,34259.0,1010.0
E01000206,361.0,0.0,0.0,0.0,0.0,9.118,8,2.80062,1136.1,17838.0,631.0
E01000207,287.0,0.0,0.0,0.0,0.0,6.585,9,3.89728,4554.4,35078.0,597.0
E01000208,274.0,0.0,0.0,0.0,0.0,6.612,9,10.2776,4003.4,41630.0,1347.0
E01000209,222.0,0.0,0.0,0.0,0.0,7.058,9,5.37832,3694.6,32329.0,518.0
E01000210,214.0,0.0,0.0,0.0,0.0,8.197,9,3.92139,3119.1,35337.0,845.0
E01000211,803.0,0.0,1.0,1.0,1.0,14.568,6,8.35726,7760.8,44953.0,905.0
E01000212,239.0,0.0,0.0,0.0,0.0,10.294,8,7.74902,3872.9,37607.0,623.0
E01000213,164.0,0.0,0.0,0.0,0.0,7.583,9,3.38152,3180.3,15741.0,334.0
E01000214,358.0,0.0,0.0,0.0,0.0,10.503,8,16.6422,4911.0,34551.0,786.0
E01000215,257.0,0.0,0.0,0.0,0.0,13.565,7,12.7091,9808.0,31859.0,484.0
E01000216,238.0,0.0,0.0,0.0,0.0,10.017,8,8.80247,10143.6,37770.0,465.0
E01000217,184.0,0.0,0.0,0.0,0.0,10.826,8,6.08947,8317.8,39434.0,608.0
E01000218,351.0,0.0,0.0,0.0,0.0,15.33,6,14.0212,12155.6,46045.0,372.0
E01000219,372.0,0.0,0.0,0.0,0.0,19.87,5,18.7051,11485.4,30869.0,631.0
E01000220,264.0,0.0,0.0,0.0,0.0,17.109,6,13.651,12309.2,29898.0,382.0
E01000221,910.0,0.0,1.0,1.0,1.0,45.842,1,13.3496,3348.4,49513.0,1662.0
E01000222,348.0,0.0,0.0,0.0,0.0,27.098,3,6.68951,4899.0,41473.0,620.0
E01000223,769.0,0.0,0.0,1.0,1.0,35.812,2,8.4522,3731.9,28059.0,729.0
E01000224,244.0,0.0,0.0,0.0,0.0,19.679,5,9.28636,10542.1,37942.0,522.0
E01000225,181.0,0.0,0.0,0.0,0.0,10.981,8,5.41549,6020.6,31234.0,446.0
E01000226,278.0,0.0,0.0,0.0,0.0,31.658,3,6.72681,10028.9,38299.0,844.0
E01000227,199.0,0.0,0.0,0.0,0.0,9.965,8,5.5744,7306.5,24400.0,489.0
E01000228,300.0,0.0,0.0,0.0,0.0,12.492,7,0.813966,497.6,14044.0,423.0
E01000229,205.0,0.0,0.0,0.0,0.0,21.609,4,2.50364,5968.5,66375.0,934.0
E01000230,173.0,0.0,0.0,0.0,0.0,7.886,9,5.12524,7212.8,44171.0,646.0
E01000231,299.0,0.0,0.0,0.0,0.0,17.628,6,2.99059,4895.9,58180.0,1210.0
E01000232,245.0,0.0,0.0,0.0,0.0,14.534,6,7.25079,6270.1,41454.0,938.0
E01000233,333.0,0.0,0.0,0.0,0.0,8.853,8,7.01215,7321.5,32693.0,825.0
E01000234,216.0,0.0,0.0,0.0,0.0,8.657,8,11.8742,6445.9,41402.0,886.0
E01000235,370.0,0.0,0.0,0.0,0.0,23.347,4,12.1799,5307.9,41622.0,720.0
E01000236,259.0,0.0,0.0,0.0,0.0,10.572,8,6.55226,8509.2,39419.0,925.0
E01000237,647.0,0.0,0.0,1.0,1.0,9.545,8,14.3658,6471.5,34648.0,994.0
E01000238,324.0,0.0,0.0,0.0,0.0,14.457,6,4.37487,9928.9,52973.0,1318.0
E01000239,448.0,0.0,0.0,0.0,0.0,21.568,4,5.80517,4811.8,52435.0,2615.0
E01000240,338.0,0.0,0.0,0.0,0.0,19.599,5,2.37931,3916.9,45266.0,1346.0
E01000241,296.0,0.0,0.0,0.0,0.0,10.706,8,2.21401,5263.5,42784.0,844.0
E01000242,241.0,0.0,0.0,0.0,0.0,19.154,5,4.83334,5790.2,46347.0,1632.0
E01000243,459.0,0.0,0.0,0.0,0.0,14.093,7,7.48625,11785.5,52974.0,1573.0
E01000244,526.0,0.0,0.0,0.0,0.0,15.649,6,8.20936,7325.6,52805.0,1393.0
E01000245,713.0,0.0,0.0,1.0,1.0,24.116,4,10.4143,11358.4,44852.0,1348.0
E01000246,156.0,0.0,0.0,0.0,0.0,10.621,8,2.34873,1412.1,28336.0,1149.0
E01000247,241.0,0.0,0.0,0.0,0.0,10.138,8,4.86619,6380.7,35797.0,1306.0
E01000248,434.0,0.0,0.0,0.0,0.0,7.296,9,10.5315,6288.8,55380.0,2095.0
E01000249,139.0,0.0,0.0,0.0,0.0,5.863,10,2.11587,1984.3,21980.0,763.0
E01000250,823.0,0.0,1.0,1.0,1.0,13.03,7,8.55294,4485.9,34186.0,1708.0
E01000251,576.0,0.0,0.0,0.0,1.0,18.853,5,11.9501,10143.5,53370.0,2122.0
E01000252,266.0,0.0,0.0,0.0,0.0,13.376,7,8.40912,7301.0,42669.0,1637.0
E01000253,269.0,0.0,0.0,0.0,0.0,9.449,8,1.16655,597.2,11427.0,562.0
E01000254,191.0,0.0,0.0,0.0,0.0,7.764,9,0.536905,1047.9,20576.0,1004.0
E01000255,280.0,0.0,0.0,0.0,0.0,18.729,5,1.77553,1591.8,26179.0,705.0
E01000256,206.0,0.0,0.0,0.0,0.0,10.628,8,3.63009,3431.2,28966.0,674.0
E01000257,584.0,0.0,0.0,0.0,1.0,25.001,4,7.10116,3073.1,25149.0,947.0
E01000258,526.0,0.0,0.0,0.0,0.0,9.156,8,6.77941,2370.6,27217.0,574.0
E01000259,382.0,0.0,0.0,0.0,0.0,13.364,7,1.74679,2058.3,19686.0,617.0
E01000260,458.0,0.0,0.0,0.0,0.0,19.85,5,2.56492,2653.4,37595.0,1177.0
E01000261,151.0,0.0,0.0,0.0,0.0,7.628,9,2.93094,1476.5,21830.0,721.0
E01000262,,,,,,11.643,7,1.96018,,17093.0,674.0
E01000263,120.0,0.0,0.0,0.0,0.0,5.865,10,5.37449,3878.4,33529.0,679.0
E01000264,832.0,0.0,1.0,1.0,1.0,16.482,6,10.9522,4813.8,42472.0,1264.0
E01000265,282.0,0.0,0.0,0.0,0.0,15.103,6,5.79479,9117.6,47155.0,1119.0
E01000266,157.0,0.0,0.0,0.0,0.0,8.023,9,4.41078,2235.7,20609.0,466.0
E01000267,212.0,0.0,0.0,0.0,0.0,12.75,7,7.58199,5463.3,29945.0,1189.0
E01000268,735.0,0.0,0.0,1.0,1.0,15.262,6,13.783,8221.1,52312.0,1697.0
E01000269,172.0,0.0,0.0,0.0,0.0,10.434,8,10.0329,5103.1,43371.0,1512.0
E01000270,162.0,0.0,0.0,0.0,0.0,11.98,7,10.4929,6131.0,35516.0,1036.0
E01000271,256.0,0.0,0.0,0.0,0.0,6.648,9,9.08156,4788.1,27380.0,638.0
E01000272,156.0,0.0,0.0,0.0,0.0,4.839,10,7.15502,3036.6,22794.0,1002.0
E01000273,330.0,0.0,0.0,0.0,0.0,14.148,7,12.1505,5069.8,33449.0,1138.0
E01000274,315.0,0.0,0.0,0.0,0.0,15.582,6,6.76218,7245.5,44571.0,1272.0
E01000275,174.0,0.0,0.0,0.0,0.0,13.504,7,7.42912,5255.2,40869.0,1031.0
E01000276,88.0,0.0,0.0,0.0,0.0,4.061,10,2.91234,2999.2,29501.0,818.0
E01000277,213.0,0.0,0.0,0.0,0.0,18.23,5,10.138,8929.7,36280.0,846.0
E01000278,116.0,0.0,0.0,0.0,0.0,5.525,10,5.12517,5361.4,35852.0,988.0
E01000279,173.0,0.0,0.0,0.0,0.0,8.956,8,1.48978,270.7,10750.0,399.0
E01000280,135.0,0.0,0.0,0.0,0.0,3.958,10,4.76207,1315.8,18082.0,612.0
E01000281,480.0,0.0,0.0,0.0,0.0,10.933,8,10.1968,6645.6,49680.0,1794.0
E01000282,276.0,0.0,0.0,0.0,0.0,8.582,9,9.58732,3419.7,35207.0,1435.0
E01000283,109.0,0.0,0.0,0.0,0.0,4.647,10,4.22068,4148.3,31496.0,364.0
E01000284,278.0,0.0,0.0,0.0,0.0,15.477,6,7.85811,6543.5,45096.0,1228.0
E01000285,168.0,0.0,0.0,0.0,0.0,15.134,6,3.18573,7486.4,,
E01000286,243.0,0.0,0.0,0.0,0.0,23.897,4,4.57522,6378.2,28515.0,978.0
E01000287,194.0,0.0,0.0,0.0,0.0,22.723,4,4.13223,5963.4,35396.0,1256.0
E01000288,166.0,0.0,0.0,0.0,0.0,13.041,7,8.34093,4587.5,43510.0,1500.0
E01000289,323.0,0.0,0.0,0.0,0.0,38.33,2,6.94427,5629.4,39739.0,1133.0
E01000290,271.0,0.0,0.0,0.0,0.0,19.937,5,1.48016,791.7,18535.0,651.0
E01000291,248.0,0.0,0.0,0.0,0.0,32.936,3,3.04293,6254.0,40047.0,1436.0
E01000292,276.0,0.0,0.0,0.0,0.0,11.315,7,8.10976,5366.4,38387.0,1413.0
E01000293,197.0,0.0,0.0,0.0,0.0,7.608,9,16.1789,6476.6,37264.0,1344.0
E01000294,551.0,0.0,0.0,0.0,0.0,12.242,7,6.76124,5469.6,27756.0,1231.0
E01000295,293.0,0.0,0.0,0.0,0.0,13.306,7,14.5725,7908.9,41348.0,775.0
E01000296,621.0,0.0,0.0,0.0,1.0,12.11,7,16.7983,7979.4,44271.0,1064.0
E01000297,154.0,0.0,0.0,0.0,0.0,9.009,8,5.7428,6127.6,42874.0,906.0
E01000298,479.0,0.0,0.0,0.0,0.0,11.827,7,12.4266,6432.3,38794.0,970.0
E01000299,655.0,0.0,0.0,1.0,1.0,17.004,6,12.996,13432.2,60935.0,1686.0
E01000300,177.0,0.0,0.0,0.0,0.0,12.253,7,11.1317,9608.1,33773.0,488.0
E01000301,153.0,0.0,0.0,0.0,0.0,7.059,9,11.159,5236.4,35254.0,529.0
E01000302,356.0,0.0,0.0,0.0,0.0,15.595,6,14.0582,8280.3,36534.0,1001.0
E01000303,136.0,0.0,0.0,0.0,0.0,6.805,9,7.75464,6937.6,33959.0,518.0
E01000304,176.0,0.0,0.0,0.0,0.0,13.531,7,8.91359,8766.9,30261.0,576.0
E01000305,650.0,0.0,0.0,1.0,1.0,27.857,3,4.53612,2352.3,35318.0,922.0
E01000306,157.0,0.0,0.0,0.0,0.0,14.045,7,10.6458,13444.7,77712.0,814.0
E01000307,2280.0,1.0,1.0,1.0,1.0,23.325,4,13.5832,3297.4,73494.0,2745.0
E01000308,342.0,0.0,0.0,0.0,0.0,31.832,3,3.59251,3989.4,23820.0,669.0
E01000309,268.0,0.0,0.0,0.0,0.0,13.899,7,13.4253,7065.1,41104.0,1100.0
E01000310,629.0,0.0,0.0,0.0,1.0,19.223,5,16.9418,7194.9,62803.0,1904.0
E01000311,322.0,0.0,0.0,0.0,0.0,11.072,8,11.2528,5074.5,36759.0,976.0
E01000312,405.0,0.0,0.0,0.0,0.0,24.927,4,7.46376,12060.0,42805.0,1468.0
E01000313,446.0,0.0,0.0,0.0,0.0,19.932,5,12.4284,8712.2,58218.0,1164.0
E01000314,476.0,0.0,0.0,0.0,0.0,10.677,8,17.8886,8632.9,47595.0,1379.0
E01000315,328.0,0.0,0.0,0.0,0.0,32.727,3,4.27959,3361.0,44052.0,1738.0
E01000316,885.0,0.0,1.0,1.0,1.0,19.874,5,5.17573,5627.5,59144.0,1880.0
E01000317,241.0,0.0,0.0,0.0,0.0,10.85,8,13.0089,9273.2,39284.0,621.0
E01000318,243.0,0.0,0.0,0.0,0.0,14.711,6,7.65489,7069.4,26196.0,545.0
E01000319,169.0,0.0,0.0,0.0,0.0,9.915,8,5.79505,8817.6,40084.0,533.0
E01000320,201.0,0.0,0.0,0.0,0.0,8.719,8,4.41757,8289.8,33131.0,610.0
E01000321,395.0,0.0,0.0,0.0,0.0,14.405,6,8.3204,11199.3,54540.0,780.0
E01000322,336.0,0.0,0.0,0.0,0.0,14.866,6,5.7123,9086.0,42364.0,939.0
E01000323,979.0,0.0,1.0,1.0,1.0,18.834,5,12.3449,11050.4,44855.0,780.0
E01000324,254.0,0.0,0.0,0.0,0.0,13.755,7,6.64776,6746.5,36350.0,850.0
E01000325,150.0,0.0,0.0,0.0,0.0,5.875,10,8.32679,4209.0,25783.0,557.0
E01000326,173.0,0.0,0.0,0.0,0.0,11.973,7,3.41403,5053.1,34504.0,1008.0
E01000327,126.0,0.0,0.0,0.0,0.0,7.68,9,13.2003,4154.1,27516.0,538.0
E01000328,244.0,0.0,0.0,0.0,0.0,11.404,7,2.85065,3013.1,25921.0,764.0
E01000329,243.0,0.0,0.0,0.0,0.0,15.875,6,8.2841,3523.2,22867.0,507.0
E01000330,657.0,0.0,0.0,1.0,1.0,17.867,5,17.4417,6491.6,35022.0,1047.0
E01000331,431.0,0.0,0.0,0.0,0.0,28.281,3,3.10323,3161.7,36856.0,860.0
E01000332,190.0,0.0,0.0,0.0,0.0,16.091,6,7.26014,5726.1,44440.0,1143.0
E01000333,519.0,0.0,0.0,0.0,0.0,25.871,4,4.65451,6596.7,66335.0,4487.0
E01000334,247.0,0.0,0.0,0.0,0.0,12.987,7,3.74277,6320.8,44994.0,2067.0
E01000335,939.0,0.0,1.0,1.0,1.0,31.73,3,4.47422,1961.9,30138.0,961.0
E01000336,524.0,0.0,0.0,0.0,0.0,31.362,3,8.93537,11050.9,64641.0,1893.0
E01000337,255.0,0.0,0.0,0.0,0.0,19.57,5,4.86354,6319.6,39939.0,1581.0
E01000338,291.0,0.0,0.0,0.0,0.0,18.89,5,7.48566,10704.4,63556.0,2230.0
E01000339,136.0,0.0,0.0,0.0,0.0,16.3,6,4.67548,6346.5,89861.0,2553.0
E01000340,107.0,0.0,0.0,0.0,0.0,12.831,7,2.61588,6810.0,50171.0,1677.0
E01000341,104.0,0.0,0.0,0.0,0.0,8.884,8,3.27627,6345.7,52344.0,2043.0
E01000342,124.0,0.0,0.0,0.0,0.0,8.918,8,2.81472,6965.3,62440.0,1622.0
E01000343,202.0,0.0,0.0,0.0,0.0,8.347,9,4.57313,4980.2,68144.0,3378.0
E01000344,219.0,0.0,0.0,0.0,0.0,6.105,9,4.49253,7025.6,64122.0,1782.0
E01000345,108.0,0.0,0.0,0.0,0.0,6.252,9,4.67157,6461.2,85864.0,2870.0
E01000346,186.0,0.0,0.0,0.0,0.0,9.662,8,3.83546,4563.2,46480.0,1025.0
E01000347,164.0,0.0,0.0,0.0,0.0,11.175,8,4.94347,7740.5,68838.0,1465.0
E01000348,82.0,0.0,0.0,0.0,0.0,4.979,10,3.23538,5163.6,48248.0,1951.0
E01000349,143.0,0.0,0.0,0.0,0.0,7.459,9,4.25791,5169.5,37796.0,1636.0
E01000350,165.0,0.0,0.0,0.0,0.0,7.89,9,3.73397,5513.9,67801.0,2547.0
E01000351,142.0,0.0,0.0,0.0,0.0,7.587,9,3.14063,5156.7,37599.0,1443.0
E01000352,421.0,0.0,0.0,0.0,0.0,14.763,6,4.45,4699.4,44501.0,1724.0
E01000353,93.0,0.0,0.0,0.0,0.0,5.202,10,3.8967,4846.1,26996.0,361.0
E01000354,168.0,0.0,0.0,0.0,0.0,21.316,5,6.97214,7263.9,29377.0,439.0
E01000355,165.0,0.0,0.0,0.0,0.0,8.189,9,7.68435,3426.1,38160.0,1128.0
E01000356,202.0,0.0,0.0,0.0,0.0,7.94,9,12.1571,5067.9,29144.0,486.0
E01000357,76.0,0.0,0.0,0.0,0.0,4.079,10,6.53809,6959.3,35326.0,367.0
E01000358,224.0,0.0,0.0,0.0,0.0,6.15,9,8.54207,5629.9,31779.0,510.0
E01000359,134.0,0.0,0.0,0.0,0.0,6.167,9,4.70258,6203.3,49619.0,416.0
E01000360,1324.0,1.0,1.0,1.0,1.0,18.65,5,16.1787,4343.9,44590.0,2129.0
E01000361,102.0,0.0,0.0,0.0,0.0,11.27,8,5.08739,5576.6,39212.0,667.0
E01000362,1493.0,1.0,1.0,1.0,1.0,12.63,7,15.0623,4726.2,46229.0,2161.0
E01000363,159.0,0.0,0.0,0.0,0.0,9.306,8,5.38097,3724.3,36300.0,796.0
E01000364,168.0,0.0,0.0,0.0,0.0,12.692,7,3.823,3923.3,37190.0,1177.0
E01000365,370.0,0.0,0.0,0.0,0.0,14.39,6,10.9912,5067.4,35492.0,969.0
E01000366,196.0,0.0,0.0,0.0,0.0,9.865,8,15.4365,6955.0,29704.0,662.0
E01000367,343.0,0.0,0.0,0.0,0.0,30.905,3,3.20996,8658.8,50035.0,1425.0
E01000368,244.0,0.0,0.0,0.0,0.0,33.932,2,2.41844,7064.8,31864.0,827.0
E01000369,158.0,0.0,0.0,0.0,0.0,14.638,6,4.21462,6490.0,25590.0,531.0
E01000370,170.0,0.0,0.0,0.0,0.0,11.364,7,10.7576,4783.5,28532.0,542.0
E01000371,142.0,0.0,0.0,0.0,0.0,8.174,9,4.97689,6997.8,25080.0,316.0
E01000372,339.0,0.0,0.0,0.0,0.0,29.915,3,3.50441,7365.9,34417.0,802.0
E01000373,240.0,0.0,0.0,0.0,0.0,29.344,3,3.11407,14887.6,65673.0,3142.0
E01000374,319.0,0.0,0.0,0.0,0.0,42.38,2,2.26362,2121.5,27928.0,989.0
E01000375,327.0,0.0,0.0,0.0,0.0,18.295,5,6.52067,4958.1,26154.0,790.0
E01000376,210.0,0.0,0.0,0.0,0.0,16.232,6,2.19275,2934.0,27651.0,750.0
E01000377,277.0,0.0,0.0,0.0,0.0,12.286,7,1.62648,3423.9,35667.0,1441.0
E01000378,,,,,,21.241,5,4.31319,,31569.0,1631.0
E01000379,227.0,0.0,0.0,0.0,0.0,18.601,5,7.05411,5280.7,24189.0,757.0
E01000380,264.0,0.0,0.0,0.0,0.0,23.317,4,5.18912,7729.3,39668.0,1262.0
E01000381,253.0,0.0,0.0,0.0,0.0,27.812,3,1.43135,786.2,20207.0,541.0
E01000382,122.0,0.0,0.0,0.0,0.0,6.444,9,3.01202,2687.6,31561.0,1138.0
E01000383,233.0,0.0,0.0,0.0,0.0,21.082,5,0.677378,571.8,18456.0,504.0
E01000384,186.0,0.0,0.0,0.0,0.0,12.076,7,7.69227,5733.8,71542.0,5552.0
E01000385,541.0,0.0,0.0,0.0,0.0,32.32,3,3.61829,3357.9,44864.0,1981.0
E01000386,486.0,0.0,0.0,0.0,0.0,41.618,2,6.65619,2787.7,56765.0,2487.0
E01000387,108.0,0.0,0.0,0.0,0.0,12.348,7,7.4484,5066.7,35100.0,933.0
E01000388,157.0,0.0,0.0,0.0,0.0,10.762,8,4.35928,2854.7,26220.0,863.0
E01000389,270.0,0.0,0.0,0.0,0.0,11.233,8,8.03609,3845.3,29171.0,939.0
E01000390,214.0,0.0,0.0,0.0,0.0,10.167,8,2.89856,2445.4,31508.0,933.0
E01000391,179.0,0.0,0.0,0.0,0.0,13.901,7,1.68107,3756.7,30585.0,756.0
E01000392,667.0,0.0,0.0,1.0,1.0,22.909,4,11.2378,8859.2,38203.0,1241.0
E01000393,220.0,0.0,0.0,0.0,0.0,9.166,8,8.81402,6136.9,37605.0,1076.0
E01000394,227.0,0.0,0.0,0.0,0.0,9.317,8,15.4882,6869.2,35039.0,678.0
E01000395,152.0,0.0,0.0,0.0,0.0,5.03,10,4.94627,4760.3,37567.0,1232.0
E01000396,104.0,0.0,0.0,0.0,0.0,8.072,9,4.80394,6627.1,51662.0,1192.0
E01000398,166.0,0.0,0.0,0.0,0.0,20.001,5,3.35725,6816.4,44418.0,678.0
E01000399,158.0,0.0,0.0,0.0,0.0,9.101,8,8.83361,5391.2,46549.0,1170.0
