ptal_score,imd_score,log_pop_density
13.686,22.957,9.185155888437126
17.754,33.578,9.873224202158823
7.983,38.478,9.631114365499007
13.247,17.066,8.674572937905982
14.785,14.033,9.952882295815536
8.765,16.083,9.463190287459675
5.477,11.9,8.93354548512146
17.296,12.299,9.669712688553258
11.252,14.111,9.399339583523378
5.319,15.226,9.11947430246881
11.338,9.054,9.284974634186423
33.313,6.798,8.990204792176277
8.72,25.671,9.06208395347689
4.997,22.95,9.09319963000504
6.256,11.858,9.192105115712028
7.147,11.874,9.419165907975104
12.88,24.464,8.987321812850125
4.69,21.572,9.464974838381732
8.424,16.046,9.184735343260789
7.836,22.716,9.038163186614247
6.366,15.38,8.840884093672717
7.218,13.702,8.949988082129645
7.993,19.747,9.303776068761696
4.25,14.135,8.504553647869773
4.152,9.848,8.669158628195293
9.537,5.847,8.977512579403829
6.455,3.788,8.545838955606145
9.456,4.046,8.611011349618789
19.607,10.223,8.403442016873225
21.281,14.092,8.651759048797546
10.273,9.369,8.520368145909881
3.245,14.234,9.2737470027675
5.694,30.873,9.529019532229116
6.363,29.36,9.511104006469857
3.285,40.359,8.163570726775783
7.021,17.62,8.672725773119977
5.497,13.002,9.07111278680678
5.78,17.599,7.858640655620791
6.705,25.62,8.993539165405553
5.869,16.002,8.556298513296817
8.945,26.908,9.151980059674973
18.551,27.369,8.384529993230402
8.366,23.077,8.207265510017137
8.329,22.89,9.067358751997316
8.011,5.222,8.812382017557413
17.448,4.549,8.903801624674097
13.274,5.39,8.718091133783128
6.618,9.449,8.241940223303477
21.27,10.115,9.013729203251815
6.356,24.427,8.293299358711323
7.53,24.584,9.350623917423238
6.859,18.476,8.740096713925839
9.927,28.091,8.98310094399965
6.564,12.612,8.129322391709024
8.206,27.017,8.791349197686296
13.944,24.369,9.09733963288894
18.844,5.551,9.06833892377881
37.585,12.785,8.812337353099148
9.78,5.546,9.35693111881434
9.695,6.013,9.459946675575734
12.257,16.068,9.35204824588484
3.038,4.307,7.9273604346951805
6.318,4.599,8.884665632014306
4.294,7.121,8.410631955181893
5.134,4.513,8.236182151398495
7.428,16.013,8.629217454906327
9.133,9.521,8.967695397999123
10.62,8.051,8.638791163163726
7.958,3.806,9.608505567101938
8.692,5.269,8.877312197757526
5.255,4.548,7.7198403836135965
7.374,17.36,8.92320481682328
14.457,11.723,8.976451799125792
8.259,8.595,9.078567432366523
8.959,6.496,8.649185900874734
11.428,24.019,8.86018697359909
4.154,27.209,8.963365087408627
12.374,47.765,8.616223714879192
9.192,43.594,9.29362397611292
20.188,29.506,9.859086243237961
15.425,24.941,9.981281579976148
13.925,27.328,9.88870888399832
9.823,21.333,9.904482057851741
6.405,17.983,9.768927059140433
19.671,28.548,8.86594684460696
8.736,33.218,8.98860832402224
16.096,40.608,9.541591861324578
12.173,34.325,7.934978971562594
11.626,36.283,9.606993434471987
20.878,36.469,9.782731351400328
24.542,39.386,9.882932742421367
16.361,33.98,9.674847674051403
11.003,36.928,9.881880798782069
12.949,35.443,9.89342206505269
5.394,35.284,9.950404534823878
11.369,35.298,9.6388577236145
6.137,36.673,9.140003740905732
10.854,47.7,7.946865232501139
9.327,46.731,8.834103914528148
23.283,26.667,9.630345920314713
25.643,28.488,9.677094978860318
16.059,31.365,10.072550771383
17.857,31.507,9.391936665830542
18.346,30.664,9.685431040270476
18.649,30.073,9.77307699930812
8.4,19.947,9.3171298661577
3.178,30.372,9.745306260694719
17.973,23.37,9.929096818042547
11.742,21.945,9.66148605257632
19.065,29.192,9.222940653951921
21.708,25.259,9.93476817256916
14.754,27.567,9.914392872786282
12.302,25.169,9.736990131089058
7.367,25.312,9.318315466641481
6.491,32.047,9.415002183238428
2.699,27.345,9.223641518215311
8.251,38.68,9.188043636977573
2.88,27.163,9.438272440022189
8.43,32.819,9.720033354546239
12.527,23.221,9.553163825424166
8.799,28.703,9.387565631345389
6.316,27.152,9.243494644508342
12.034,33.531,9.64136275939309
7.698,18.936,9.30252749830362
7.013,22.286,9.18714339037198
10.366,25.608,9.793287567737341
10.718,26.959,9.639762863110096
9.067,34.983,9.861253102636924
5.303,29.808,9.616498573173164
10.482,35.838,9.873801242165767
7.91,21.902,9.873966049598955
14.649,25.848,9.321470213024618
12.866,36.797,9.314312924859161
24.755,20.714,9.6440883878124
8.614,28.024,9.956212821159008
10.298,23.743,9.977374428821388
10.176,25.879,9.969471902958624
5.395,27.104,10.267859796108734
14.358,27.393,9.987667842444605
16.199,25.412,10.05020783808711
18.717,30.414,9.911723543460843
12.387,32.133,9.890199658209193
4.28,29.833,9.329340444520417
12.832,38.074,9.395300112368139
5.509,40.868,9.521978200240193
3.569,26.188,7.787050021169566
9.416,28.483,9.913660630856464
1.177,32.832,9.100302266767246
8.389,26.783,9.783419408006027
4.417,30.905,9.83346200516579
5.249,28.482,9.968582169024014
7.221,29.49,8.66108572159041
13.662,27.968,10.013820684220475
12.698,29.95,9.416256377623766
14.658,28.048,9.644224474415532
10.801,29.189,9.949445137309159
10.373,26.805,9.510385703411362
13.101,38.34,8.73823854304822
17.74,34.139,9.525661930231381
13.65,34.378,9.466129219540889
15.701,32.672,9.536856063439204
16.58,29.213,9.666302123896743
18.818,29.76,9.88168151976268
12.212,25.24,9.640335477827625
10.983,25.676,10.103640841439315
15.902,31.237,10.180353844741429
13.422,31.152,9.418524588295865
17.25,34.336,9.599432165966402
18.454,26.11,9.817292206139312
10.732,35.681,9.244635512852138
17.653,28.551,9.601496932653657
20.183,30.506,9.620899151950093
7.188,23.035,9.215347813786723
9.159,31.396,9.479076599988506
11.614,27.328,9.666758383212033
34.632,29.41,9.447749681752315
59.165,30.044,9.409273194575334
25.25,26.797,9.557250797797492
40.515,35.297,9.187747054323438
9.707,31.648,9.377590591249852
2.247,28.623,8.571113033405668
10.748,23.921,9.705694933657588
15.825,28.43,9.90288236944978
10.143,21.405,9.80936366880429
21.649,26.957,10.305908030458067
20.139,29.832,9.80391028163403
23.017,27.243,9.32981974581483
23.705,20.975,9.78215008235516
22.14,39.451,9.868093508337026
19.485,31.094,9.39697760283774
6.722,24.619,8.434637328411675
18.25,32.341,9.324070762303206
17.371,21.981,9.907250463896656
5.352,20.275,7.686070471911961
0.892,17.809,5.7698822763607245
6.081,14.28,8.946400867469306
5.416,16.546,8.662124358991633
13.348,12.374,9.14333481019482
12.775,13.468,9.422325903474391
5.116,7.595,8.849858189694496
3.439,9.01,9.11222024797385
6.182,16.216,9.125359659064666
10.808,11.315,8.960763005557947
7.699,8.078,9.163867021919101
13.671,14.35,9.273399674609307
9.138,18.26,8.891704124202496
11.136,10.104,8.853493984770465
3.115,27.96,7.964260024944678
2.739,12.312,8.519231113441803
8.556,22.802,8.908221251726632
2.7,10.666,8.462293401434575
2.5,6.729,8.095080274335183
12.925,8.929,8.96258389239672
4.763,6.169,9.07313366221179
4.848,9.549,8.746302909708952
4.873,3.631,8.94914442476023
8.672,17.186,9.134452354943726
6.371,10.701,9.180633458766751
10.545,8.999,9.111922367884931
11.503,14.67,8.919466544622965
10.176,10.273,9.23336329873372
5.019,9.431,7.991829060529124
3.196,9.727,8.71915396346254
3.119,9.012,8.967848340225496
2.553,7.709,9.001703586862691
4.164,15.84,8.340050202662711
2.942,8.29,8.806813384498277
3.942,20.176,9.808110370487203
3.718,18.413,9.715524110194762
5.965,20.929,9.732545008513432
10.441,26.378,9.410321738996975
8.524,25.262,9.527848201325206
29.503,31.258,9.103434217990175
12.486,18.556,7.928333951511147
2.06,13.561,8.858297540364012
17.252,14.631,9.289659741180438
5.219,14.247,8.251063847925868
11.076,16.177,8.834817487739725
10.636,22.931,9.391561323326105
12.775,11.491,9.136456989984817
10.852,17.925,8.754996757669197
5.639,14.458,9.014155157243055
5.775,13.898,7.501247856381898
8.811,18.062,8.250985550631
14.165,16.423,8.848322609137158
7.698,16.747,8.890892396760751
1.672,14.522,7.8899086549559945
10.833,18.734,8.848609812780875
10.451,14.277,8.957368857199796
3.822,16.311,9.076991819778188
3.265,15.526,8.716830625975424
2.568,28.999,8.452676003384447
3.222,9.673,8.921804601894921
3.594,10.916,8.844840891811065
7.562,16.89,8.565316466597965
3.417,39.856,9.094749930826694
4.528,30.716,8.201769863982731
9.197,19.545,9.246431192120536
4.716,24.506,9.078168055389291
4.89,28.091,8.790679985962283
4.506,18.246,8.868821422093317
5.869,26.212,9.362211312313818
1.299,31.711,6.5039887275095545
4.518,29.893,9.023094711658958
25.695,29.17,9.768949939555943
14.629,29.466,9.612205675221231
6.634,23.485,9.945766085788648
5.106,26.421,9.224696823192803
2.889,33.926,9.638505865605122
6.615,25.381,9.840297455199751
11.564,22.036,9.592454966476097
5.173,34.319,9.24910905990453
11.922,25.007,9.932929843136085
4.986,14.602,9.033925337286297
5.932,14.155,9.233842031761274
4.71,19.82,9.02716244860502
4.864,18.38,8.498458793359987
7.345,16.28,9.056792843549875
9.436,15.083,9.713113662551345
5.926,20.542,9.300025670848205
3.261,8.383,7.690697458658297
3.231,5.743,7.969738160827457
4.027,4.117,7.835144197522325
6.662,5.927,8.425845151956931
7.792,4.929,8.303876200919763
10.933,8.362,9.06272164574822
6.172,12.172,8.542529499229405
4.759,16.317,8.24522697540446
10.358,12.74,9.418613910623664
11.479,13.373,9.344320413942537
7.776,13.011,9.244722474835314
10.07,14.75,9.31197595869214
6.81,16.868,9.194942429796086
8.025,20.327,9.150229368235399
6.232,21.133,9.312671303073644
7.269,5.02,8.854565023280287
5.045,15.006,8.73687475696727
3.234,39.737,9.767410064216241
3.649,14.079,8.841737428600585
2.302,11.372,7.96863108581385
7.13,14.111,8.284176056303728
9.527,8.499,9.033221258973253
7.739,19.514,9.577314100902374
10.843,22.412,9.297444244687952
9.06,29.257,9.306940628364659
12.82,24.749,8.958025443361693
5.432,16.679,8.330405677062682
7.496,16.92,8.965807184733501
4.93,17.275,9.385721231090805
10.761,14.99,8.951517828204954
9.714,8.887,8.928878911337458
8.428,7.581,8.519211153959551
10.911,23.873,8.519410730857192
18.144,7.823,8.954957679519323
18.158,9.642,8.622741689404279
16.896,14.112,9.195389157522971
3.484,5.828,8.558200768714944
21.473,17.125,9.394335527522147
19.546,21.961,9.24910905990453
31.033,34.175,9.281683812044317
6.915,18.41,9.583516420747278
10.184,25.704,8.64324417541683
4.311,12.992,9.439537562983428
8.027,15.402,9.408797710679542
18.528,24.91,9.352482089135405
13.846,10.258,8.435527500751359
0.792,16.218,7.468513271496337
5.63,15.669,7.058844133344993
4.312,11.304,7.508019332062027
3.623,24.975,7.927071803167398
4.319,7.939,8.378689457165157
4.093,8.353,7.358512376282008
9.257,9.481,8.766129238032883
6.109,5.944,8.128998094473028
9.163,8.509,8.753734589412401
6.33,7.18,7.553391476871031
11.134,13.145,8.674453317614821
8.477,4.028,8.296022692353642
5.282,4.675,8.169902647359145
5.813,23.823,8.942931404363957
1.122,3.697,7.680268014922823
0.812,8.022,5.876053695596654
11.139,7.461,9.060877022763702
8.228,5.515,9.242449317893803
11.085,7.792,8.763521878184484
4.574,4.739,8.538915543488553
6.429,8.961,8.344100913500737
4.819,8.914,8.252341836702238
1.713,12.147,6.351409139914337
1.101,11.002,6.184973293292501
2.118,7.107,8.104582615147201
1.733,28.717,7.429639530104861
3.486,11.453,8.837550564004504
5.45,5.143,8.650989548934461
5.042,2.997,8.280711075662847
2.939,7.241,5.985194934094387
5.929,4.594,8.518012855399913
3.417,3.249,8.54772239645106
2.083,22.898,7.404339980457785
4.663,8.485,8.354156480834146
4.596,6.069,8.50244496906733
3.806,26.698,8.349011198176003
4.821,9.449,8.214086095961642
3.876,10.154,8.577441271761595
3.551,37.019,8.807486850704505
4.087,16.556,8.918221806158442
6.75,7.292,7.29871570088742
3.945,4.465,8.421496937094735
6.586,12.983,8.625060562285244
1.949,7.835,8.29234819346227
6.611,7.339,8.68252117183362
10.264,13.14,9.204764857642997
4.079,14.808,9.119934148100167
3.712,26.04,8.914962092889931
3.168,20.358,8.38041080575007
4.025,15.73,8.806678636813114
6.601,9.207,8.539854473959316
2.95,9.314,8.332861615887417
6.95,4.171,8.875259167421108
3.828,6.72,6.966684346511425
15.426,11.354,9.164788459007218
8.61,8.448,8.941244501000082
8.767,5.879,8.781586165890065
12.446,13.631,7.613670598819761
9.372,11.466,8.468423027046809
10.799,7.824,9.218239094769539
5.31,19.172,8.793354149980875
8.338,6.295,9.539341915186393
6.613,5.533,9.43170634433263
7.391,3.877,9.223187493176914
7.288,9.269,7.034299820307093
23.909,8.226,9.226420392687821
12.051,17.786,9.11985752184469
15.025,18.695,8.828494129466652
14.337,7.131,8.650114397915065
7.779,11.466,9.26445917086368
7.671,3.804,9.306386644434188
12.347,5.583,9.37654948436619
4.939,4.824,9.119605708513676
6.447,7.634,8.511356189215604
26.007,7.46,9.038614482315595
13.399,5.246,9.322659619400724
6.254,7.33,8.096421533490684
27.448,6.706,8.270499499641767
14.933,6.021,9.15399221802231
1.551,19.583,7.298039065094637
3.267,5.901,8.93022956502072
10.057,6.098,8.807367156522997
6.111,4.598,8.584066484850528
16.695,6.198,9.139993012155363
9.508,4.784,9.265273534000992
10.151,5.571,8.72912209296285
9.966,6.094,8.161289378650851
5.62,6.593,8.954570317834879
6.256,2.666,8.650079375938772
8.137,3.779,8.535975690715604
12.182,6.7,8.896793333329347
14.35,4.823,9.211639527707803
10.582,8.016,8.285664583567588
19.868,7.551,8.71725642968635
21.738,8.295,9.207897390325043
5.183,7.581,8.161888736499689
7.874,12.068,9.008933850304759
2.009,20.973,8.856675179901147
6.122,6.907,8.73465664145525
7.827,7.634,8.902646050259072
14.285,29.823,9.830599605080291
25.131,19.198,9.068753765914282
13.851,21.514,9.452611813198569
7.365,28.036,9.851920536479692
7.25,24.749,9.678085202054794
12.083,30.163,9.73600337539645
18.746,34.58,9.733819600149783
20.73,23.585,9.253553106399002
21.992,32.296,10.096060549960663
33.812,39.685,9.683856574905505
27.106,30.64,9.687772590800138
19.994,26.667,9.530015175464136
23.213,31.183,10.177913398177388
16.701,32.72,10.043340795091124
15.355,31.441,9.47708732610583
55.675,14.247,9.77438633219092
76.336,24.291,9.681449639778286
65.194,40.136,10.109419836079956
6.433,16.412,7.634965664817783
8.851,17.006,8.330743124038502
8.847,36.138,9.351093127681484
15.389,17.282,8.786731659631728
9.004,17.081,9.02019629892508
8.682,27.465,9.00565049932022
4.947,16.049,7.248646309765061
16.551,15.594,9.436591091041103
17.458,18.641,9.204996116850406
12.409,17.262,9.664455951957581
11.118,18.283,9.515344055370313
11.482,11.825,9.680406499268875
9.485,14.122,9.269109155141809
11.488,16.322,9.406679883204994
32.667,27.356,9.546433965492572
21.553,37.844,9.753396952751334
27.845,39.212,10.272413149853344
12.605,35.378,9.98542692194756
19.632,33.346,9.95194909128557
19.617,31.354,10.02439016170375
6.823,46.579,9.98542692194756
20.527,24.1,9.0664584541457
9.209,38.992,10.02439016170375
13.482,50.411,10.017815738176214
14.39,27.729,9.911063780306756
23.695,29.812,9.832812910522707
9.076,35.37,9.98542692194756
10.903,31.043,9.987893037135558
7.06,27.452,9.58045460278142
9.215,22.926,9.841303590580546
15.544,32.853,9.241412591530594
13.772,31.14,9.677314416661554
20.675,35.23,9.534559270715308
13.141,38.146,9.081665737613005
4.312,34.241,9.502636781978708
10.786,31.655,8.56522116042682
9.991,28.863,9.12846849238726
11.067,31.077,9.688944411441089
8.155,39.26,9.687499588831587
16.596,32.416,9.980846662580463
8.93,28.38,10.066456380814268
35.947,35.666,9.464936077640157
45.615,35.076,9.971281705847439
18.504,30.268,9.745435104033112
34.361,25.146,9.632118365176495
18.359,24.487,9.739626546385644
13.324,27.983,9.39295355291035
8.269,35.784,9.10991211714169
7.921,17.58,8.52771761487245
17.364,35.58,9.577404164466527
23.132,31.644,9.50217381555044
24.514,45.149,9.625372899352403
16.316,26.449,9.416777138923443
10.8,39.431,9.801515733200318
28.844,34.841,9.941645200836145
25.233,32.313,9.368232614846963
10.032,22.806,8.057060681965766
8.004,20.176,8.419095129076252
7.871,15.612,8.436937127650575
6.669,11.302,8.85892301126447
11.868,24.043,9.650825073185388
4.822,28.028,9.095860624451173
16.21,14.812,9.54273286919502
15.228,24.603,9.841303590580546
14.868,28.547,9.580426976182531
14.945,31.179,9.701769086131442
12.668,26.416,9.910597218856122
17.871,12.382,9.825504389211044
20.207,24.934,9.67571455183824
27.033,25.963,8.716666807027758
18.926,8.261,9.30267339717772
25.934,27.067,9.723158010362965
17.07,25.711,9.404310486785933
17.201,36.203,8.757563506316767
22.658,31.501,9.990458512042316
12.224,25.892,9.521919618789994
11.185,22.29,9.320942128303978
12.766,22.583,9.799609271159452
18.229,39.89,9.74720209569301
14.444,27.397,9.963547308963792
9.92,45.391,9.49114132372693
7.13,26.395,9.33766001154841
11.57,31.112,9.927428663307534
15.349,27.322,10.143830345276402
16.783,17.334,9.265746696247689
14.547,24.36,9.69499859618792
11.645,20.516,8.300578282064729
21.312,16.687,9.435426036167708
13.615,14.511,8.926039244350518
21.408,9.731,9.048444777576478
13.678,15.763,9.221952687304348
11.503,8.683,9.433299906360316
4.738,8.354,9.427860139420103
4.433,38.922,8.818896505230272
23.253,21.531,8.979391437762315
30.557,29.363,9.496593924579168
25.46,27.404,9.278587632230819
20.416,30.525,9.380150654833066
21.121,19.287,9.50519416604421
23.872,23.913,9.593178066834364
39.305,35.543,9.159762611007212
17.479,34.366,9.226833607703245
6.492,9.326,7.252974860075018
13.717,13.134,8.711525660876328
11.141,18.227,9.405792017313061
10.261,9.199,8.690053464420679
18.236,8.556,9.158994444624595
18.376,9.778,8.480861102168834
5.996,8.625,7.975839629281288
3.776,18.319,6.1656279162004735
7.055,13.521,8.725848290162034
3.243,15.61,8.605991304575037
4.758,8.556,8.375883051201047
8.65,9.86,8.459564078579602
5.103,12.414,9.175158690939602
6.097,5.317,8.975440484963372
3.384,44.327,8.718352858221506
3.225,5.77,7.956056247108876
1.543,8.478,7.59609090254486
5.731,15.277,8.190964312018703
4.418,5.727,8.381968938139911
3.099,43.226,8.327532770918577
4.188,35.547,9.39259525988115
8.44,34.411,8.865862172991656
4.252,4.563,8.139703107763586
4.75,7.536,7.750916021859567
3.472,5.418,8.356225998528704
7.413,4.481,8.811294615670201
3.525,5.625,8.591446867240379
5.892,18.894,9.227236819635912
9.323,4.804,8.713910628493924
9.224,5.989,8.666647144584575
10.511,21.103,8.333150153723942
9.472,7.356,8.377977100037313
6.182,4.687,8.746907110512792
9.733,10.815,8.260699660420473
6.017,8.235,9.221764863245511
7.206,4.084,8.35627298328216
7.63,5.081,8.492920990440517
2.673,3.091,7.6004023345004
4.939,12.514,8.810578966784696
0.702,13.133,6.06331998420841
2.804,14.737,7.854924330501228
9.515,9.204,8.789934199998719
6.751,10.447,8.172249170353204
6.136,2.793,8.064605028738889
0.542,4.659,7.051769039121042
3.242,6.163,8.865184541851166
1.409,4.051,8.633891194192845
8.167,9.787,8.805390131301031
6.306,9.583,8.636628195155001
5.058,4.752,8.56853248474582
8.319,8.307,8.7414401337706
6.712,31.639,9.358898298617328
5.674,19.777,9.099688101872587
4.673,6.647,9.070054792527058
3.938,6.482,9.007991602668676
26.14,16.018,9.308600741143703
7.844,14.166,9.278522248028553
14.234,9.611,9.20784726677047
17.522,33.998,9.563599488613745
9.35,21.087,9.625504954393135
26.945,25.999,9.376092070440972
16.925,11.79,9.469592105232426
9.043,23.361,8.95422156398052
9.584,9.979,8.824015907395403
20.912,21.634,9.417825974933685
7.498,14.853,9.189300579706916
21.216,14.903,9.066827905168777
9.76,13.116,9.319947856481331
3.803,4.873,8.38022733634308
10.204,8.123,9.205207219864434
24.608,9.004,9.180664362866182
10.5,3.327,8.508172628195155
11.739,7.905,8.81483549566227
6.798,14.179,8.484318698342156
8.875,9.329,8.89677965053751
5.609,8.007,8.44438591145709
24.035,11.476,9.162053081344656
4.521,14.594,8.986046158904577
7.524,12.098,8.723231274827508
10.46,16.373,8.867356983739313
7.409,11.417,8.755611487562062
5.053,31.388,9.206161653279764
4.518,8.689,8.877298245794135
3.355,27.196,9.43121735656762
14.564,10.215,9.080607470227784
6.447,6.369,8.384073142749616
12.224,20.888,9.294212660512308
5.455,13.552,8.705413980141183
13.142,17.325,9.124608176484934
5.468,10.891,8.805600001182475
9.356,11.911,9.15558847192243
14.897,18.938,9.00227014515945
14.112,17.18,9.189964180223354
8.525,7.235,8.859022481938466
4.538,5.028,7.989797709321082
5.019,16.45,8.727308239160928
7.583,25.061,9.391728159610047
5.65,28.494,9.027198478798326
3.304,29.765,8.728118401885908
4.873,43.208,8.564572837463013
5.543,13.757,8.655980746186463
3.779,22.532,9.171817815055114
8.868,13.983,8.945932019784118
4.48,28.594,8.747606255677447
3.148,11.343,8.471777327885755
1.719,12.377,8.94419797936239
9.104,9.504,8.875692470243656
29.893,27.495,9.78441681314505
33.554,42.068,9.660472871579506
32.206,43.877,10.109126793399449
26.553,27.239,10.172300212111667
19.28,25.908,9.47372719038023
21.444,25.423,9.797888119450917
34.526,28.299,9.751926017977588
21.085,33.995,10.003672196449891
25.675,34.765,9.942140797017206
40.54,42.475,9.755694950559336
38.785,24.876,10.142937430124647
9.505,35.567,10.085850775128717
14.216,17.411,9.895888754660797
7.792,14.112,9.901305172877061
11.722,22.505,8.523672157513946
9.592,12.658,9.49068811386035
19.206,33.685,9.520769262748878
13.463,18.973,9.604798457796049
20.792,20.839,9.730472555062473
17.148,21.888,9.638466762627425
29.335,25.746,9.522109995957024
27.552,27.77,9.517229306055722
29.303,32.526,9.623495833368354
32.042,20.727,9.132476123070694
6.285,31.122,10.185778870947622
7.251,24.249,8.405076571261404
25.726,32.56,10.405743561821254
21.991,38.698,9.629425636539441
18.5,29.74,10.06182801438432
17.754,30.706,10.002065115897121
16.991,41.301,9.717284472367519
8.629,31.696,9.874280138550498
8.701,36.941,9.569140057052914
10.26,26.689,9.883223618854517
7.296,36.13,9.49702194409438
13.075,43.233,9.609304393741986
7.167,46.457,9.535888875570585
12.073,29.919,9.616771679829672
19.095,41.665,10.007212230941471
13.895,43.068,9.785762015226682
7.314,43.123,9.504262932017419
8.377,39.575,9.729306769542015
23.524,28.656,9.916028584030439
16.739,35.19,9.601300793881466
13.757,28.245,9.601300793881466
20.174,18.74,9.76984186766621
27.821,34.736,9.734553975460399
13.934,35.605,9.37538012153561
15.248,32.994,9.785463862924905
18.48,21.968,9.638890296798303
28.593,25.849,10.262891269983617
16.973,29.288,10.262891269983617
23.074,34.313,10.073302054508558
21.328,32.998,9.25315078827489
24.213,34.358,10.440495410562338
31.724,32.249,9.93752659475955
23.271,22.295,9.01785938246879
14.965,31.028,10.153623508913938
10.452,35.145,10.245107232595538
12.758,36.777,9.93752659475955
21.62,7.917,8.199354271262703
7.431,25.118,9.560384379770344
18.544,31.368,9.737899211327814
18.341,39.744,9.737899211327814
25.172,36.494,9.672765355698369
24.272,37.996,9.799048834114878
11.657,7.73,9.318315466641481
28.048,18.648,9.794029765625735
19.119,31.081,10.112049304284687
18.807,26.077,9.798182590890704
27.742,41.255,9.767369961438545
26.027,36.677,10.23202841883106
27.034,35.818,9.761947029423546
32.697,25.269,10.421760376937169
21.228,23.954,9.485294283976122
26.516,38.469,9.941707765355826
24.822,30.888,9.925229474654532
46.855,36.699,9.624051388938199
76.633,14.037,9.294800998566252
17.999,28.761,9.758456000122344
38.811,38.451,10.000060570987605
91.222,37.267,9.999043156766868
25.885,38.758,9.987741380981129
15.061,39.603,9.995569800898101
23.714,24.564,10.160166455149511
15.032,21.635,9.859702840165106
26.864,32.576,9.712823291963845
40.085,39.089,10.295600583741553
26.388,27.603,10.15792044667734
17.297,35.903,9.859702840165106
27.424,32.582,10.236650748888888
31.5,33.782,9.932852161166032
35.309,32.255,9.198379120576906
31.396,27.821,10.043232103455708
22.296,37.489,9.951577471591166
41.327,24.528,9.905984432734716
29.318,26.259,10.022110235589956
6.349,30.077,9.46287183714494
9.288,23.151,9.803766659823154
4.811,23.702,9.654449103676551
6.352,16.923,9.775546220653277
7.287,22.836,9.654654329232985
9.088,28.195,9.73451845358484
12.171,39.67,9.58280696882077
24.439,24.337,8.880001289058416
19.552,26.107,9.632656041901491
22.35,19.373,10.005597290135777
18.588,24.516,9.802550571938081
17.624,43.177,8.88470718009583
10.524,32.124,9.463066026231347
6.837,22.387,8.66888370465667
6.118,15.753,8.8304699085295
6.042,30.519,8.513205250138377
5.845,20.885,9.443798544217517
7.441,18.181,9.180283145541935
6.889,15.495,9.158699648821194
7.853,18.169,9.30019021670202
2.606,29.854,7.795646536334594
4.147,28.615,8.704220326258511
4.516,15.035,8.236791221261745
5.246,10.412,7.156254637558655
6.128,16.068,8.077198748410838
12.489,13.633,8.769864476528207
3.717,25.177,8.83953752613002
2.91,25.903,8.187633011397537
4.826,17.614,8.469304620689263
6.901,22.079,8.969452822933134
8.084,12.677,8.93321570679546
4.52,13.149,8.683334551981154
3.553,15.397,8.796626334809607
7.013,23.288,7.59583966519962
12.969,19.357,8.638791163163726
16.091,32.04,9.195926996539411
8.711,19.553,8.787617196431738
15.632,27.28,9.45924523291329
13.33,21.837,9.768892737535552
9.785,15.818,9.794208257370965
9.528,14.491,9.626138575957466
8.723,11.815,9.722241417269094
3.085,19.845,7.70124540823811
6.178,22.983,9.050136407935824
8.177,11.817,9.116842548860868
2.828,22.668,8.17066657852932
8.766,15.405,9.04678561207363
5.877,38.703,9.602835060015956
6.111,14.955,8.902265097873514
5.84,32.114,8.9021562276739
3.257,33.462,8.060161067251638
4.425,8.937,8.416134520652266
3.758,7.179,8.600283557948336
6.774,19.354,8.715355288429325
4.881,31.036,8.3146852537021
3.635,34.954,8.505889545244845
10.313,21.317,8.051181583440039
18.788,26.237,9.396728648444899
15.195,21.831,9.391444521363699
14.757,36.022,9.726063981004366
1.087,17.268,7.034564125845833
14.321,19.912,9.79397955908158
28.861,26.872,9.419652711551366
4.364,37.907,8.459945361814112
2.591,47.476,7.7777088356479265
5.892,29.213,9.304850231609738
6.751,22.183,7.673781104954655
3.679,32.696,9.197690701180836
5.868,30.776,8.82034498827171
5.174,28.71,9.823388593280502
27.692,22.458,9.518898025315279
9.343,41.22,9.794029765625735
13.096,23.297,9.596717797154525
22.062,27.417,9.335782887666698
11.52,34.24,9.137812688969099
32.454,26.46,9.678385835265754
5.417,32.226,8.454274690670063
7.947,21.52,8.739952668983568
4.499,26.422,8.734640550185567
3.927,22.953,8.261758859403466
7.439,23.066,8.828992100975398
7.826,19.401,9.19207456316929
7.711,21.127,9.228317805206835
11.178,25.042,9.735553990336854
4.312,26.887,7.591104617061971
8.542,37.256,9.190821104529808
9.56,25.839,9.612861149794897
8.417,25.371,9.60338871006926
4.973,21.595,8.475266420188202
4.587,39.593,9.472443063774987
5.341,23.261,8.145317586301628
15.168,24.388,8.55371796609861
9.693,26.399,9.240898674550811
3.731,27.787,8.80503025185676
11.719,29.027,9.530726779726033
17.981,26.601,8.791835615985214
22.096,25.659,9.378343237173949
20.655,19.011,9.299888528617782
14.769,13.797,9.231377531041982
31.532,31.365,9.763104167105226
17.667,34.282,9.563044442421761
16.658,28.771,9.414936987283815
12.592,23.406,9.977411579201487
16.185,16.828,9.582083222679316
4.277,26.678,8.215952954365605
4.727,46.275,9.246489063607271
2.765,15.897,8.656259239539235
3.823,16.07,9.14120463314132
8.982,24.84,9.010803477962627
3.348,25.765,8.578702127993443
7.486,24.382,9.252403196348569
8.813,29.351,8.229777750081887
2.382,42.734,8.829036027734855
8.102,20.481,9.653813920270053
9.88,26.207,9.661549740353385
5.34,43.377,9.616471924627508
11.849,29.841,9.588173886249788
14.4,15.24,9.097574728131582
12.752,23.842,9.770544558199948
6.271,14.978,9.56492613509564
10.48,37.506,9.624296000057324
7.575,39.486,9.123954254016834
11.076,34.263,9.355738574665539
